scenario,reconstruction_scenario,internal_mode,sheet,sheet_row,particle_id,component_status,chain_order,orientation_reversed,segment_length_nm,component_total_length_nm,component_residual_nm
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,98,组3_full_cube_periodic_P0096,unique,1,False,1531.4431755272144,4999.999999999996,-3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,99,组3_full_cube_periodic_P0097,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,100,组3_full_cube_periodic_P0098,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,101,组3_full_cube_periodic_P0011,unique,1,True,1302.2097711223462,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,102,组3_full_cube_periodic_P0099,unique,1,False,4999.9999999999945,4999.9999999999945,-5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,103,组3_full_cube_periodic_P0100,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,104,组3_full_cube_periodic_P0101,cannot_reconstruct,1,False,1190.150215079024,1190.150215079024,-3809.849784920976
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,105,组3_full_cube_periodic_P0102,unique,1,False,5000.0,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,106,组3_full_cube_periodic_P0103,unique,1,False,3905.228272487582,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,107,组3_full_cube_periodic_P0104,unique,1,False,2910.8088956880915,5000.000000000004,3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,108,组3_full_cube_periodic_P0105,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,109,组3_full_cube_periodic_P0106,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,110,组3_full_cube_periodic_P0107,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,111,组3_full_cube_periodic_P0108,cannot_reconstruct,1,False,4814.484257451858,4814.484257451858,-185.51574254814204
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,112,组3_full_cube_periodic_P0056,unique,1,True,1080.1204359450621,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,113,组3_full_cube_periodic_P0109,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,114,组3_full_cube_periodic_P0110,unique,1,False,705.212623967009,4999.999999999989,-1.0913936421275139e-11
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,115,组3_full_cube_periodic_P0111,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,116,组3_full_cube_periodic_P0112,unique,1,False,5000.000000000008,5000.000000000008,8.185452315956354e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,117,组3_full_cube_periodic_P0113,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,118,组3_full_cube_periodic_P0114,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,119,组3_full_cube_periodic_P0115,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,120,组3_full_cube_periodic_P0116,cannot_reconstruct,1,False,4833.786768637805,4833.786768637805,-166.21323136219507
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,121,组3_full_cube_periodic_P0117,unique,1,False,5000.0000000000055,5000.0000000000055,5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,122,组3_full_cube_periodic_P0118,unique,1,False,4999.999999999995,4999.999999999995,-4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,123,组3_full_cube_periodic_P0096,unique,2,False,3468.5568244727824,4999.999999999996,-3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,124,组3_full_cube_periodic_P0119,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,125,组3_full_cube_periodic_P0120,unique,1,False,2099.3712794734183,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,126,组3_full_cube_periodic_P0091,unique,1,True,3722.627382779332,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,127,组3_full_cube_periodic_P0121,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,128,组3_full_cube_periodic_P0122,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,129,组3_full_cube_periodic_P0123,unique,1,False,2212.2905692253134,4999.9999999999945,-5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,130,组3_full_cube_periodic_P0124,unique,1,False,5000.0,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,131,组3_full_cube_periodic_P0120,unique,2,False,712.4738633037288,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,132,组3_full_cube_periodic_P0120,unique,3,False,2188.154857222853,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,133,组3_full_cube_periodic_P0125,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,134,组3_full_cube_periodic_P0110,unique,2,False,4294.78737603298,4999.999999999989,-1.0913936421275139e-11
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,135,组3_full_cube_periodic_P0039,unique,1,True,3580.1942724405753,4999.999999999993,-7.275957614183426e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,136,组3_full_cube_periodic_P0088,cannot_reconstruct,1,True,2651.7178861461794,4991.859649787965,-8.140350212034718
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,137,组3_full_cube_periodic_P0103,unique,2,False,1094.7717275124148,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,138,组3_full_cube_periodic_P0126,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,139,组3_full_cube_periodic_P0127,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,140,组3_full_cube_periodic_P0128,unique,1,False,4297.119914088368,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,141,组3_full_cube_periodic_P0081,unique,1,True,1038.933210065073,4999.999999999993,-7.275957614183426e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,142,组3_full_cube_periodic_P0092,unique,2,False,1199.7458398298909,4999.999999999996,-3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,143,组3_full_cube_periodic_P0129,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,144,组3_full_cube_periodic_P0037,unique,1,True,1487.553701874218,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,145,组3_full_cube_periodic_P0123,unique,2,False,2787.7094307746806,4999.9999999999945,-5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,146,组3_full_cube_periodic_P0130,unique,1,False,5000.0,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,147,组3_full_cube_periodic_P0131,unique,1,False,1225.268414665543,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,148,组3_full_cube_periodic_P0085,unique,1,True,1759.841927862615,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,149,组3_full_cube_periodic_P0132,unique,1,False,4332.511493953082,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,150,组3_full_cube_periodic_P0133,cannot_reconstruct,1,False,4804.005421698286,4804.005421698286,-195.99457830171377
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,151,组3_full_cube_periodic_P0134,unique,1,False,4999.999999999995,4999.999999999995,-4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,152,组3_full_cube_periodic_P0135,unique,1,False,2116.564234815714,4999.999999999999,-9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,153,组3_full_cube_periodic_P0136,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,154,组3_full_cube_periodic_P0137,unique,1,False,4015.66027169416,5000.0000000000055,5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,155,组3_full_cube_periodic_P0138,unique,1,False,1820.9628639113146,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,156,组3_full_cube_periodic_P0139,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,157,组3_full_cube_periodic_P0140,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,158,组3_full_cube_periodic_P0141,unique,1,False,3936.0620296923225,4999.999999999996,-3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,159,组3_full_cube_periodic_P0142,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,160,组3_full_cube_periodic_P0143,cannot_reconstruct,1,False,4634.686465168995,4634.686465168995,-365.3135348310052
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,161,组3_full_cube_periodic_P0144,cannot_reconstruct,1,False,4564.221186967349,4564.221186967349,-435.77881303265076
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,162,组3_full_cube_periodic_P0145,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,163,组3_full_cube_periodic_P0146,cannot_reconstruct,1,False,4997.38931275427,4997.38931275427,-2.6106872457303325
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,164,组3_full_cube_periodic_P0138,unique,2,False,3179.03713608869,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,165,组3_full_cube_periodic_P0147,unique,1,False,2193.4348902227284,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,166,组3_full_cube_periodic_P0148,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,167,组3_full_cube_periodic_P0149,unique,1,False,1714.283084210331,5000.000000000006,6.366462912410498e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,168,组3_full_cube_periodic_P0150,unique,1,False,3983.3918629955597,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,169,组3_full_cube_periodic_P0151,unique,1,False,559.223064247723,5000.0000000000055,5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,170,组3_full_cube_periodic_P0152,cannot_reconstruct,1,False,4532.156821229,4532.156821229,-467.84317877099966
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,171,组3_full_cube_periodic_P0048,unique,1,True,1207.7638410721072,4999.999999999999,-9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,172,组3_full_cube_periodic_P0153,unique,1,False,4999.999999999992,4999.999999999992,-8.185452315956354e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,173,组3_full_cube_periodic_P0154,unique,1,False,4999.999999999993,4999.999999999993,-7.275957614183426e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,174,组3_full_cube_periodic_P0155,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,175,组3_full_cube_periodic_P0131,unique,2,False,3774.7315853344585,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,176,组3_full_cube_periodic_P0156,unique,1,False,2292.6491828148223,5000.000000000007,7.275957614183426e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,177,组3_full_cube_periodic_P0157,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,178,组3_full_cube_periodic_P0158,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,179,组3_full_cube_periodic_P0159,unique,1,False,4323.194452081308,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,180,组3_full_cube_periodic_P0160,cannot_reconstruct,1,False,2584.5631027991594,2584.5631027991594,-2415.4368972008406
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,181,组3_full_cube_periodic_P0151,unique,2,False,4440.776935752283,5000.0000000000055,5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,182,组3_full_cube_periodic_P0161,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,183,组3_full_cube_periodic_P0162,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,184,组3_full_cube_periodic_P0163,unique,1,False,2301.1650233282444,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,185,组3_full_cube_periodic_P0164,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,186,组3_full_cube_periodic_P0165,unique,1,False,4999.9999999999945,4999.9999999999945,-5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,187,组3_full_cube_periodic_P0166,unique,1,False,1507.0880569306512,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,188,组3_full_cube_periodic_P0167,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,189,组3_full_cube_periodic_P0128,unique,2,False,702.8800859116345,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,190,组3_full_cube_periodic_P0168,unique,1,False,4466.338711969051,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,191,组3_full_cube_periodic_P0137,unique,2,False,984.3397283058457,5000.0000000000055,5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,192,组3_full_cube_periodic_P0169,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,193,组3_full_cube_periodic_P0170,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,194,组3_full_cube_periodic_P0171,cannot_reconstruct,1,False,4728.587593139968,4728.587593139968,-271.4124068600322
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,195,组3_full_cube_periodic_P0172,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,196,组3_full_cube_periodic_P0173,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,197,组3_full_cube_periodic_P0166,unique,2,False,3492.911943069346,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,198,组3_full_cube_periodic_P0174,cannot_reconstruct,1,False,4540.804961643996,4540.804961643996,-459.19503835600426
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,199,组3_full_cube_periodic_P0175,unique,1,False,2794.3226931075365,4999.9999999999945,-5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,200,组3_full_cube_periodic_P0176,unique,1,False,3707.3706554601663,5000.000000000007,7.275957614183426e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,201,组3_full_cube_periodic_P0175,unique,2,False,715.9899665328975,4999.9999999999945,-5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,202,组3_full_cube_periodic_P0175,unique,3,False,1489.6873403595605,4999.9999999999945,-5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,203,组3_full_cube_periodic_P0177,unique,1,False,1662.7992908866556,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,204,组3_full_cube_periodic_P0178,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,205,组3_full_cube_periodic_P0179,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,206,组3_full_cube_periodic_P0180,unique,1,False,4384.083156408662,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,207,组3_full_cube_periodic_P0181,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,208,组3_full_cube_periodic_P0182,unique,1,False,5000.000000000006,5000.000000000006,6.366462912410498e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,209,组3_full_cube_periodic_P0183,cannot_reconstruct,1,False,4620.624601345126,4620.624601345126,-379.3753986548736
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,210,组3_full_cube_periodic_P0184,unique,1,False,2917.968028483469,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,211,组3_full_cube_periodic_P0076,unique,1,True,1136.001957219342,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,212,组3_full_cube_periodic_P0185,unique,1,False,2939.894017409379,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,213,组3_full_cube_periodic_P0186,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,214,组3_full_cube_periodic_P0187,unique,1,False,3696.909631751418,5000.000000000006,6.366462912410498e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,215,组3_full_cube_periodic_P0188,unique,1,False,2801.99766413508,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,216,组3_full_cube_periodic_P0189,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,217,组3_full_cube_periodic_P0190,unique,1,False,622.589126458353,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,218,组3_full_cube_periodic_P0191,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,219,组3_full_cube_periodic_P0192,unique,1,False,4123.5000402593705,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,220,组3_full_cube_periodic_P0156,unique,2,False,2707.3508171851854,5000.000000000007,7.275957614183426e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,221,组3_full_cube_periodic_P0193,cannot_reconstruct,1,False,4587.076340597699,4587.076340597699,-412.9236594023014
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,222,组3_full_cube_periodic_P0194,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,223,组3_full_cube_periodic_P0195,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,224,组3_full_cube_periodic_P0196,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,225,组3_full_cube_periodic_P0197,unique,1,False,5000.0000000000055,5000.0000000000055,5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,226,组3_full_cube_periodic_P0198,unique,1,False,3042.8166314100226,4999.999999999994,-6.366462912410498e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,227,组3_full_cube_periodic_P0199,unique,1,False,5000.000000000006,5000.000000000006,6.366462912410498e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,228,组3_full_cube_periodic_P0200,unique,1,False,2347.122112646914,5000.000000000001,9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,229,组3_full_cube_periodic_P0135,unique,2,False,2883.435765184285,4999.999999999999,-9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,230,组3_full_cube_periodic_P0201,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,231,组3_full_cube_periodic_P0202,unique,1,False,4999.999999999993,4999.999999999993,-7.275957614183426e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,232,组3_full_cube_periodic_P0203,unique,1,False,3830.291456970348,5000.000000000007,7.275957614183426e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,233,组3_full_cube_periodic_P0204,unique,1,False,1778.7016910824266,4999.9999999999945,-5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,234,组3_full_cube_periodic_P0184,unique,2,False,531.6424120437645,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,235,组3_full_cube_periodic_P0205,unique,1,False,5000.0000000000055,5000.0000000000055,5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,236,组3_full_cube_periodic_P0190,unique,2,False,2410.9795098860995,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,237,组3_full_cube_periodic_P0204,unique,2,False,3221.298308917568,4999.9999999999945,-5.4569682106375694e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,238,组3_full_cube_periodic_P0177,unique,2,False,2257.258409610645,4999.999999999997,-2.7284841053187847e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,239,组3_full_cube_periodic_P0184,unique,3,False,1550.3895594727708,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,240,组3_full_cube_periodic_P0206,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,241,组3_full_cube_periodic_P0149,unique,2,False,3285.716915789675,5000.000000000006,6.366462912410498e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,242,组3_full_cube_periodic_P0207,unique,1,False,5000.000000000007,5000.000000000007,7.275957614183426e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,243,组3_full_cube_periodic_P0192,unique,2,False,876.4999597406292,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,244,组3_full_cube_periodic_P0208,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,245,组3_full_cube_periodic_P0159,unique,2,False,676.8055479186902,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,246,组3_full_cube_periodic_P0200,unique,2,False,1072.0621502569836,5000.000000000001,9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,247,组3_full_cube_periodic_P0209,unique,1,False,5000.0,5000.0,0.0
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,248,组3_full_cube_periodic_P0163,unique,2,False,2698.8349766717542,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,249,组3_full_cube_periodic_P0210,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,250,组3_full_cube_periodic_P0211,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,251,组3_full_cube_periodic_P0212,cannot_reconstruct,1,False,4941.149862160361,4941.149862160361,-58.85013783963859
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,252,组3_full_cube_periodic_P0213,unique,1,False,5000.000000000008,5000.000000000008,8.185452315956354e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,253,组3_full_cube_periodic_P0214,unique,1,False,3981.9000012432466,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,254,组3_full_cube_periodic_P0180,unique,2,False,615.9168435913396,5000.000000000002,1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,255,组3_full_cube_periodic_P0215,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,256,组3_full_cube_periodic_P0216,unique,1,False,787.4885533585616,4999.999999999998,-1.8189894035458565e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,257,组3_full_cube_periodic_P0217,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,258,组3_full_cube_periodic_P0200,unique,3,False,1580.815737096103,5000.000000000001,9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,259,组3_full_cube_periodic_P0218,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,260,组3_full_cube_periodic_P0104,unique,2,False,2089.1911043119117,5000.000000000004,3.637978807091713e-12
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3,261,组3_full_cube_periodic_P0219,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
