edge_id,sheet,edge_type,node_u,node_v,row_u,row_v,electrode,particle_u,particle_v,particle_id,component_status,gap_lower_nm,gap_upper_nm,gap_estimate_nm,classification,threshold_relation,method,capsule_lower_bound_nm,gjk_iterations,gjk_converged,slsqp_check_gap_nm,slsqp_abs_difference_nm,slsqp_same_threshold_class,crossing_axes,shift_x,shift_y,shift_z,mapped_endpoint_residual_nm,enabled
组3:PAIR:r340:r400,组3,cylinder_contact,r340,r400,340,400,,,,,,0.0,3.684163832082509e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,9.205299841540664e-13,9.205299841540664e-13,True,,,,,,
组3:PAIR:r342:r343,组3,cylinder_contact,r342,r343,342,343,,,,,,0.0,2.400318333864524e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.1138989715542167e-12,1.1138989715542167e-12,True,,,,,,
组3:PAIR:r345:r355,组3,cylinder_contact,r345,r355,345,355,,,,,,0.0,2.3640777920416116e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.2912342630898533e-12,1.2912342630898533e-12,True,,,,,,
组3:PAIR:r345:r386,组3,cylinder_contact,r345,r386,345,386,,,,,,0.0,2.358393450155531e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,4.749984274667112e-10,4.749984274667112e-10,True,,,,,,
组3:PAIR:r349:r369,组3,cylinder_contact,r349,r369,349,369,,,,,,0.0,2.47756972998614e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,6.967667714054224e-13,6.967667714054224e-13,True,,,,,,
组3:PAIR:r349:r397,组3,cylinder_contact,r349,r397,349,397,,,,,,0.0,2.6031819486092913e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,4.238933840384142e-12,4.238933840384142e-12,True,,,,,,
组3:PAIR:r353:r453,组3,cylinder_contact,r353,r453,353,453,,,,,,0.0,2.5768936463731633e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.0495186137532014e-13,2.0495186137532014e-13,True,,,,,,
组3:PAIR:r354:r358,组3,cylinder_contact,r354,r358,354,358,,,,,,0.0,2.775583005623495e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.7975467359112708e-13,1.7975467359112708e-13,True,,,,,,
组3:PAIR:r359:r360,组3,cylinder_contact,r359,r360,359,360,,,,,,0.0,2.456481369825429e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,0.0,0.0,True,,,,,,
组3:PAIR:r369:r430,组3,cylinder_contact,r369,r430,369,430,,,,,,0.0,2.613156070377339e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.6843418860808e-13,5.6843418860808e-13,True,,,,,,
组3:PAIR:r379:r502,组3,cylinder_contact,r379,r502,379,502,,,,,,0.0,3.396179140685914e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.687428401686771e-13,4.687428401686771e-13,True,,,,,,
组3:PAIR:r381:r390,组3,cylinder_contact,r381,r390,381,390,,,,,,0.0,3.2983939788742185e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.4290171290001005e-12,2.4290171290001005e-12,True,,,,,,
组3:PAIR:r382:r481,组3,cylinder_contact,r382,r481,382,481,,,,,,0.0,2.4624864434485803e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,7.279509460923745e-13,7.279509460923745e-13,True,,,,,,
组3:PAIR:r384:r395,组3,cylinder_contact,r384,r395,384,395,,,,,,0.0,3.2483848930774674e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,6.12222357532858e-13,6.12222357532858e-13,True,,,,,,
组3:PAIR:r391:r474,组3,cylinder_contact,r391,r474,391,474,,,,,,0.0,2.448318953786431e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,8.889454746300438e-13,8.889454746300438e-13,True,,,,,,
组3:PAIR:r391:r489,组3,cylinder_contact,r391,r489,391,489,,,,,,0.0,2.571838157237207e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.084229945850415e-13,5.084229945850415e-13,True,,,,,,
组3:PAIR:r392:r393,组3,cylinder_contact,r392,r393,392,393,,,,,,0.0,3.473401692945573e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.2912342630898533e-12,1.2912342630898533e-12,True,,,,,,
组3:PAIR:r396:r397,组3,cylinder_contact,r396,r397,396,397,,,,,,0.0,2.7920573375353393e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,2.604892696897332e-13,2.604892696897332e-13,True,,,,,,
组3:PAIR:r408:r423,组3,cylinder_contact,r408,r423,408,423,,,,,,0.0,2.674226114355234e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.31335954426011e-13,2.31335954426011e-13,True,,,,,,
组3:PAIR:r413:r448,组3,cylinder_contact,r413,r448,413,448,,,,,,0.0,2.607746526304305e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,4.263256414560601e-14,4.263256414560601e-14,True,,,,,,
组3:PAIR:r429:r438,组3,cylinder_contact,r429,r438,429,438,,,,,,0.0,3.2259412377114166e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,5.684341886080802e-14,5.684341886080802e-14,True,,,,,,
组3:PAIR:r430:r450,组3,cylinder_contact,r430,r450,430,450,,,,,,0.0,2.777935588946599e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,6.653351596650978e-13,6.653351596650978e-13,True,,,,,,
组3:PAIR:r431:r501,组3,cylinder_contact,r431,r501,431,501,,,,,,0.0,2.535977347409275e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,3.642262423977992e-10,3.642262423977992e-10,True,,,,,,
组3:PAIR:r439:r450,组3,cylinder_contact,r439,r450,439,450,,,,,,0.0,2.7832981863567434e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1368683772161603e-13,1.1368683772161603e-13,True,,,,,,
组3:PAIR:r448:r496,组3,cylinder_contact,r448,r496,448,496,,,,,,0.0,2.758813483855791e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1607754604859869e-12,1.1607754604859869e-12,True,,,,,,
组3:PAIR:r455:r489,组3,cylinder_contact,r455,r489,455,489,,,,,,0.0,2.5725536036779325e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,7.928841929790065e-13,7.928841929790065e-13,True,,,,,,
组3:PAIR:r462:r511,组3,cylinder_contact,r462,r511,462,511,,,,,,0.0,3.0824811524761763e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.11269327268735e-13,9.11269327268735e-13,True,,,,,,
组3:PAIR:r466:r526,组3,cylinder_contact,r466,r526,466,526,,,,,,0.0,3.1938065706352716e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.378672645345762e-12,1.378672645345762e-12,True,,,,,,
组3:PAIR:r474:r485,组3,cylinder_contact,r474,r485,474,485,,,,,,0.0,2.8241144636983253e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.392074185745005e-13,9.392074185745005e-13,True,,,,,,
组3:PAIR:r474:r489,组3,cylinder_contact,r474,r489,474,489,,,,,,0.0,2.5674789722667007e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.253771961400549e-13,4.253771961400549e-13,True,,,,,,
组3:PAIR:r484:r531,组3,cylinder_contact,r484,r531,484,531,,,,,,0.0,2.88223443696985e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,7,True,1.1368683772161603e-13,1.1368683772161603e-13,True,,,,,,
组3:PAIR:r485:r489,组3,cylinder_contact,r485,r489,485,489,,,,,,0.0,2.8370934167814443e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,2.2914314707516465e-13,2.2914314707516465e-13,True,,,,,,
组3:PAIR:r495:r521,组3,cylinder_contact,r495,r521,495,521,,,,,,0.0,3.489508915914903e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,3.228085657724633e-13,3.228085657724633e-13,True,,,,,,
