scenario,reconstruction_scenario,internal_mode,edge_id,sheet,edge_type,node_u,node_v,row_u,row_v,electrode,particle_u,particle_v,particle_id,component_status,gap_lower_nm,gap_upper_nm,gap_estimate_nm,classification,threshold_relation,method,capsule_lower_bound_nm,gjk_iterations,gjk_converged,slsqp_check_gap_nm,slsqp_abs_difference_nm,slsqp_same_threshold_class,crossing_axes,shift_x,shift_y,shift_z,mapped_endpoint_residual_nm,enabled
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r458,组3,electrode_contact,r458,RIGHT,458,,right,组3_full_cube_periodic_P0016,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r461,组3,electrode_contact,r461,RIGHT,461,,right,组3_full_cube_periodic_P0082,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r463,组3,electrode_contact,r463,RIGHT,463,,right,组3_full_cube_periodic_P0062,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r464,组3,electrode_contact,r464,RIGHT,464,,right,组3_full_cube_periodic_P0018,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r465,组3,electrode_contact,r465,RIGHT,465,,right,组3_full_cube_periodic_P0083,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r466,组3,electrode_contact,r466,RIGHT,466,,right,组3_full_cube_periodic_P0027,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r468,组3,electrode_contact,r468,RIGHT,468,,right,组3_full_cube_periodic_P0045,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r471,组3,electrode_contact,r471,RIGHT,471,,right,组3_full_cube_periodic_P0089,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r472,组3,electrode_contact,r472,RIGHT,472,,right,组3_full_cube_periodic_P0012,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r473,组3,electrode_contact,r473,RIGHT,473,,right,组3_full_cube_periodic_P0037,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r474,组3,electrode_contact,r474,RIGHT,474,,right,组3_full_cube_periodic_P0051,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r479,组3,electrode_contact,r479,RIGHT,479,,right,组3_full_cube_periodic_P0021,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r480,组3,electrode_contact,r480,RIGHT,480,,right,组3_full_cube_periodic_P0071,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r481,组3,electrode_contact,r481,RIGHT,481,,right,组3_full_cube_periodic_P0055,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r482,组3,electrode_contact,r482,RIGHT,482,,right,组3_full_cube_periodic_P0022,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r483,组3,electrode_contact,r483,RIGHT,483,,right,组3_full_cube_periodic_P0048,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r484,组3,electrode_contact,r484,RIGHT,484,,right,组3_full_cube_periodic_P0035,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r487,组3,electrode_contact,r487,RIGHT,487,,right,组3_full_cube_periodic_P0006,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r488,组3,electrode_contact,r488,RIGHT,488,,right,组3_full_cube_periodic_P0019,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r490,组3,electrode_contact,r490,RIGHT,490,,right,组3_full_cube_periodic_P0004,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r491,组3,electrode_contact,r491,RIGHT,491,,right,组3_full_cube_periodic_P0072,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r492,组3,electrode_contact,r492,RIGHT,492,,right,组3_full_cube_periodic_P0014,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r493,组3,electrode_contact,r493,RIGHT,493,,right,组3_full_cube_periodic_P0033,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r498,组3,electrode_contact,r498,RIGHT,498,,right,组3_full_cube_periodic_P0088,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r499,组3,electrode_contact,r499,RIGHT,499,,right,组3_full_cube_periodic_P0065,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r500,组3,electrode_contact,r500,RIGHT,500,,right,组3_full_cube_periodic_P0050,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r501,组3,electrode_contact,r501,RIGHT,501,,right,组3_full_cube_periodic_P0059,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r502,组3,electrode_contact,r502,RIGHT,502,,right,组3_full_cube_periodic_P0053,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r503,组3,electrode_contact,r503,RIGHT,503,,right,组3_full_cube_periodic_P0079,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r504,组3,electrode_contact,r504,RIGHT,504,,right,组3_full_cube_periodic_P0057,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r506,组3,electrode_contact,r506,RIGHT,506,,right,组3_full_cube_periodic_P0029,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r507,组3,electrode_contact,r507,RIGHT,507,,right,组3_full_cube_periodic_P0002,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r508,组3,electrode_contact,r508,RIGHT,508,,right,组3_full_cube_periodic_P0034,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r509,组3,electrode_contact,r509,RIGHT,509,,right,组3_full_cube_periodic_P0061,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r510,组3,electrode_contact,r510,RIGHT,510,,right,组3_full_cube_periodic_P0085,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r511,组3,electrode_contact,r511,RIGHT,511,,right,组3_full_cube_periodic_P0032,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r512,组3,electrode_contact,r512,RIGHT,512,,right,组3_full_cube_periodic_P0081,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r513,组3,electrode_contact,r513,RIGHT,513,,right,组3_full_cube_periodic_P0086,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r514,组3,electrode_contact,r514,RIGHT,514,,right,组3_full_cube_periodic_P0028,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r516,组3,electrode_contact,r516,RIGHT,516,,right,组3_full_cube_periodic_P0084,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r517,组3,electrode_contact,r517,RIGHT,517,,right,组3_full_cube_periodic_P0075,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r518,组3,electrode_contact,r518,RIGHT,518,,right,组3_full_cube_periodic_P0041,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r519,组3,electrode_contact,r519,RIGHT,519,,right,组3_full_cube_periodic_P0068,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r521,组3,electrode_contact,r521,RIGHT,521,,right,组3_full_cube_periodic_P0076,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r522,组3,electrode_contact,r522,RIGHT,522,,right,组3_full_cube_periodic_P0023,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r523,组3,electrode_contact,r523,RIGHT,523,,right,组3_full_cube_periodic_P0025,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r524,组3,electrode_contact,r524,RIGHT,524,,right,组3_full_cube_periodic_P0070,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r525,组3,electrode_contact,r525,RIGHT,525,,right,组3_full_cube_periodic_P0077,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r526,组3,electrode_contact,r526,RIGHT,526,,right,组3_full_cube_periodic_P0011,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r527,组3,electrode_contact,r527,RIGHT,527,,right,组3_full_cube_periodic_P0010,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r528,组3,electrode_contact,r528,RIGHT,528,,right,组3_full_cube_periodic_P0091,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r529,组3,electrode_contact,r529,RIGHT,529,,right,组3_full_cube_periodic_P0087,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r530,组3,electrode_contact,r530,RIGHT,530,,right,组3_full_cube_periodic_P0039,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r531,组3,electrode_contact,r531,RIGHT,531,,right,组3_full_cube_periodic_P0031,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r532,组3,electrode_contact,r532,RIGHT,532,,right,组3_full_cube_periodic_P0036,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r533,组3,electrode_contact,r533,RIGHT,533,,right,组3_full_cube_periodic_P0060,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r534,组3,electrode_contact,r534,RIGHT,534,,right,组3_full_cube_periodic_P0009,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r535,组3,electrode_contact,r535,RIGHT,535,,right,组3_full_cube_periodic_P0024,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r536,组3,electrode_contact,r536,RIGHT,536,,right,组3_full_cube_periodic_P0026,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:ELECTRODE:RIGHT:r537,组3,electrode_contact,r537,RIGHT,537,,right,组3_full_cube_periodic_P0005,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r3:r236,组3,cylinder_contact,r3,r236,3,236,,组3_full_cube_periodic_P0001,组3_full_cube_periodic_P0190,,,0.0,3.6322330679598313e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,7.190186943645083e-13,7.190186943645083e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r4:r13,组3,cylinder_contact,r4,r13,4,13,,组3_full_cube_periodic_P0002,组3_full_cube_periodic_P0011,,,0.0,3.90169657312094e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1382885756177522e-12,1.1382885756177522e-12,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r4:r109,组3,cylinder_contact,r4,r109,4,109,,组3_full_cube_periodic_P0002,组3_full_cube_periodic_P0106,,,0.0,3.7520979693301093e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,6.834519954515513e-13,6.834519954515513e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r4:r137,组3,cylinder_contact,r4,r137,4,137,,组3_full_cube_periodic_P0002,组3_full_cube_periodic_P0103,,,0.0,3.799100440450146e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,6.355287432313019e-14,6.355287432313019e-14,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r8:r108,组3,cylinder_contact,r8,r108,8,108,,组3_full_cube_periodic_P0006,组3_full_cube_periodic_P0105,,,0.0,3.6284535569869344e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,5.084229945850414e-13,5.084229945850414e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r12:r96,组3,cylinder_contact,r12,r96,12,96,,组3_full_cube_periodic_P0010,组3_full_cube_periodic_P0094,,,0.0,2.8160729015200255e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,2.04715241868247e-12,2.04715241868247e-12,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r12:r99,组3,cylinder_contact,r12,r99,12,99,,组3_full_cube_periodic_P0010,组3_full_cube_periodic_P0097,,,0.0,3.03367651678625e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.017739309065398e-12,1.017739309065398e-12,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r15:r96,组3,cylinder_contact,r15,r96,15,96,,组3_full_cube_periodic_P0013,组3_full_cube_periodic_P0094,,,0.0,3.0598201795062774e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.443537991180705e-13,9.443537991180705e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r15:r108,组3,cylinder_contact,r15,r108,15,108,,组3_full_cube_periodic_P0013,组3_full_cube_periodic_P0105,,,0.0,3.0620939162607097e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.2710574864626036e-13,1.2710574864626036e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r15:r283,组3,cylinder_contact,r15,r283,15,283,,组3_full_cube_periodic_P0013,组3_full_cube_periodic_P0238,,,0.0,3.066251278217046e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1368683772161603e-12,1.1368683772161603e-12,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r16:r108,组3,cylinder_contact,r16,r108,16,108,,组3_full_cube_periodic_P0014,组3_full_cube_periodic_P0105,,,0.0,3.048256077220258e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.1718571004216928e-13,1.1718571004216928e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r18:r145,组3,cylinder_contact,r18,r145,18,145,,组3_full_cube_periodic_P0016,组3_full_cube_periodic_P0123,,,0.6514112041151494,0.6514112065906044,0.6514112053528769,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.6514112062508914,11,False,0.6514112062509814,8.981044796740889e-10,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r23:r38,组3,cylinder_contact,r23,r38,23,38,,组3_full_cube_periodic_P0021,组3_full_cube_periodic_P0036,,,0.0,2.4855373990347826e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.5127480943155456e-10,1.5127480943155456e-10,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r25:r121,组3,cylinder_contact,r25,r121,25,121,,组3_full_cube_periodic_P0023,组3_full_cube_periodic_P0117,,,0.0,3.393595527323306e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.0419570787589327e-12,1.0419570787589327e-12,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r31:r158,组3,cylinder_contact,r31,r158,31,158,,组3_full_cube_periodic_P0029,组3_full_cube_periodic_P0141,,,0.0,3.0671241188708456e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,4.823324033076557e-13,4.823324033076557e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r33:r34,组3,cylinder_contact,r33,r34,33,34,,组3_full_cube_periodic_P0031,组3_full_cube_periodic_P0032,,,0.0,3.000663225375869e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.796914039811764e-13,5.796914039811764e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r34:r209,组3,cylinder_contact,r34,r209,34,209,,组3_full_cube_periodic_P0032,组3_full_cube_periodic_P0183,,,0.0,2.7979659812699566e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.582862941503293e-13,4.582862941503293e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r35:r140,组3,cylinder_contact,r35,r140,35,140,,组3_full_cube_periodic_P0033,组3_full_cube_periodic_P0128,,,0.0,2.862808523211742e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,6.915300366811403e-13,6.915300366811403e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r48:r116,组3,cylinder_contact,r48,r116,48,116,,组3_full_cube_periodic_P0046,组3_full_cube_periodic_P0112,,,0.0,2.799068332862582e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,7.391010753932416e-13,7.391010753932416e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r52:r133,组3,cylinder_contact,r52,r133,52,133,,组3_full_cube_periodic_P0050,组3_full_cube_periodic_P0125,,,0.0,2.4774567740756874e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,6.938623537128991e-13,6.938623537128991e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r59:r157,组3,cylinder_contact,r59,r157,59,157,,组3_full_cube_periodic_P0057,组3_full_cube_periodic_P0140,,,0.0,2.1796710533608894e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.2247745318299647e-12,1.2247745318299647e-12,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r65:r266,组3,cylinder_contact,r65,r266,65,266,,组3_full_cube_periodic_P0063,组3_full_cube_periodic_P0223,,,0.0,2.5748551376950306e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,6.302189627392726e-12,6.302189627392726e-12,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r67:r124,组3,cylinder_contact,r67,r124,67,124,,组3_full_cube_periodic_P0065,组3_full_cube_periodic_P0119,,,0.0,2.539438146939201e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.2914314707516465e-13,2.2914314707516465e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r69:r98,组3,cylinder_contact,r69,r98,69,98,,组3_full_cube_periodic_P0067,组3_full_cube_periodic_P0096,,,0.0,3.727464924304451e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,8.198074455012805e-13,8.198074455012805e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r74:r185,组3,cylinder_contact,r74,r185,74,185,,组3_full_cube_periodic_P0072,组3_full_cube_periodic_P0164,,,0.0,2.498241530057477e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,7.008127344043915e-13,7.008127344043915e-13,True,,,,,,
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:PAIR:r78:r102,组3,cylinder_contact,r78,r102,78,102,,组3_full_cube_periodic_P0076,组3_full_cube_periodic_P0099,,,0.0,3.53030638843674e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.159382807962353e-12,1.159382807962353e-12,True,,,,,,
