sheet,scenario,particle_id,status,complete_5000,segment_count,sheet_rows,chain_rows,chain_orientations,total_length_nm,length_residual_nm,junction_count,cross_X,cross_Y,cross_Z,shared_junctions,periodic_junctions,unmatched_boundary_faces
组3,row_literal,组3_row_literal_P0429,cannot_reconstruct,False,1,431,431,431:+,3164.971096801552,-1835.028903198448,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0430,unique,True,1,432,432,432:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0431,cannot_reconstruct,False,1,433,433,433:+,3738.1177334967947,-1261.8822665032053,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0432,cannot_reconstruct,False,1,434,434,434:+,4434.94541215416,-565.0545878458397,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0433,cannot_reconstruct,False,1,435,435,435:+,1018.0999987567512,-3981.900001243249,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0434,cannot_reconstruct,False,1,436,436,436:+,4087.2952546352626,-912.7047453647374,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0435,cannot_reconstruct,False,1,437,437,437:+,3392.2027637351393,-1607.7972362648607,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0436,cannot_reconstruct,False,1,438,438,438:+,4694.603601164031,-305.3963988359692,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0437,unique,True,1,439,439,439:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0438,cannot_reconstruct,False,1,440,440,440:+,644.708591127967,-4355.291408872033,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0439,cannot_reconstruct,False,1,441,441,441:+,3731.7050494488185,-1268.2949505511815,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0440,cannot_reconstruct,False,1,442,442,442:+,656.6128801494955,-4343.387119850505,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0441,cannot_reconstruct,False,1,443,443,443:+,4085.296709899423,-914.7032901005769,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0442,cannot_reconstruct,False,1,444,444,444:+,1140.0273176619794,-3859.9726823380206,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0443,cannot_reconstruct,False,1,445,445,445:+,3159.53961503674,-1840.46038496326,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0444,cannot_reconstruct,False,1,446,446,446:+,3948.0664498140163,-1051.9335501859837,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0445,cannot_reconstruct,False,1,447,447,447:+,3323.9053578799403,-1676.0946421200597,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0446,unique,True,1,448,448,448:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0447,cannot_reconstruct,False,1,449,449,449:+,2649.4309333865003,-2350.5690666134997,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0448,cannot_reconstruct,False,1,450,450,450:+,2941.6121968543225,-2058.3878031456775,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0449,cannot_reconstruct,False,1,451,451,451:+,4129.572616251495,-870.4273837485052,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0450,cannot_reconstruct,False,1,452,452,452:+,2502.8717515086646,-2497.1282484913354,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0451,cannot_reconstruct,False,1,453,453,453:+,4102.121975584744,-897.8780244152558,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0452,cannot_reconstruct,False,1,454,454,454:+,2502.401723621623,-2497.598276378377,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0453,unique,True,1,455,455,455:+,4999.999999999995,-4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0454,cannot_reconstruct,False,1,456,456,456:+,2782.1878034516976,-2217.8121965483024,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0455,cannot_reconstruct,False,1,457,457,457:+,3440.247662985558,-1559.7523370144422,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0456,cannot_reconstruct,False,1,458,458,458:+,2502.159055394932,-2497.840944605068,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0457,cannot_reconstruct,False,1,459,459,459:+,3859.9726823380142,-1140.0273176619858,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0458,cannot_reconstruct,False,1,460,460,460:+,2329.6597781678,-2670.3402218322,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0459,cannot_reconstruct,False,1,461,461,461:+,4188.032759434987,-811.9672405650126,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0460,unique,True,1,462,462,462:+,4999.999999999997,-2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0461,cannot_reconstruct,False,1,463,463,463:+,2314.323971241903,-2685.676028758097,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0462,cannot_reconstruct,False,1,464,464,464:+,3528.776845804104,-1471.2231541958959,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0463,cannot_reconstruct,False,1,465,465,465:+,2424.224704041175,-2575.775295958825,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0464,cannot_reconstruct,False,1,466,466,466:+,2694.2257957881316,-2305.7742042118684,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0465,cannot_reconstruct,False,1,467,467,467:+,1478.200236873179,-3521.799763126821,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0466,cannot_reconstruct,False,1,468,468,468:+,2280.396093655127,-2719.603906344873,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0467,cannot_reconstruct,False,1,469,469,469:+,4353.8720748126725,-646.1279251873275,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0468,unique,True,1,470,470,470:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0469,cannot_reconstruct,False,1,471,471,471:+,2288.399559897471,-2711.600440102529,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0470,cannot_reconstruct,False,1,472,472,472:+,2283.004379469374,-2716.995620530626,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0471,cannot_reconstruct,False,1,473,473,473:+,2437.3543625018033,-2562.6456374981967,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0472,cannot_reconstruct,False,1,474,474,474:+,3833.5310053282133,-1166.4689946717867,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0473,cannot_reconstruct,False,1,475,475,475:+,1894.7135346389393,-3105.2864653610604,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0474,cannot_reconstruct,False,1,476,476,476:+,939.722531126788,-4060.277468873212,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0475,cannot_reconstruct,False,1,477,477,477:+,897.8780244152508,-4102.121975584749,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0476,cannot_reconstruct,False,1,478,478,478:+,4632.089965435156,-367.91003456484395,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0477,cannot_reconstruct,False,1,479,479,479:+,1808.2593394985577,-3191.740660501442,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0478,cannot_reconstruct,False,1,480,480,480:+,2118.5863119060564,-2881.4136880939436,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0479,cannot_reconstruct,False,1,481,481,481:+,1887.0545979477754,-3112.9454020522244,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0480,cannot_reconstruct,False,1,482,482,482:+,2234.711938151593,-2765.288061848407,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0481,cannot_reconstruct,False,1,483,483,483:+,1923.2125430142432,-3076.7874569857568,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0482,cannot_reconstruct,False,1,484,484,484:+,1897.5950308470324,-3102.4049691529676,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0483,cannot_reconstruct,False,1,485,485,485:+,4630.178246958217,-369.82175304178327,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0484,unique,True,1,486,486,486:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0485,cannot_reconstruct,False,1,487,487,487:+,1557.9075663505832,-3442.0924336494168,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0486,cannot_reconstruct,False,1,488,488,488:+,3177.8610531944323,-1822.1389468055677,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0487,unique,True,1,489,489,489:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0488,cannot_reconstruct,False,1,490,490,490:+,1595.64251519556,-3404.35748480444,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0489,cannot_reconstruct,False,1,491,491,491:+,1673.946974849876,-3326.053025150124,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0490,cannot_reconstruct,False,1,492,492,492:+,1490.0694209549522,-3509.930579045048,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0491,cannot_reconstruct,False,1,493,493,493:+,1567.7440851839324,-3432.2559148160676,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0492,cannot_reconstruct,False,1,494,494,494:+,1086.3789717185152,-3913.6210282814845,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0493,cannot_reconstruct,False,1,495,495,495:+,3105.286465361068,-1894.7135346389318,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0494,cannot_reconstruct,False,1,496,496,496:+,3913.6210282814877,-1086.3789717185123,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0495,cannot_reconstruct,False,1,497,497,497:+,646.127925187326,-4353.872074812674,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0496,cannot_reconstruct,False,1,498,498,498:+,1512.8927458772378,-3487.1072541227622,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0497,cannot_reconstruct,False,1,499,499,499:+,1649.9399333492845,-3350.0600666507153,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0498,cannot_reconstruct,False,1,500,500,500:+,1209.4882364858133,-3790.511763514187,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0499,cannot_reconstruct,False,1,501,501,501:+,1148.587332831526,-3851.412667168474,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0500,cannot_reconstruct,False,1,502,502,502:+,1639.9534796227301,-3360.04652037727,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0501,cannot_reconstruct,False,1,503,503,503:+,1600.1422819596492,-3399.857718040351,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0502,cannot_reconstruct,False,1,504,504,504:+,1141.4659969434003,-3858.5340030565994,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0503,cannot_reconstruct,False,1,505,505,505:+,1181.6163366639175,-3818.3836633360825,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0504,cannot_reconstruct,False,1,506,506,506:+,1288.4445725997384,-3711.5554274002616,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0505,cannot_reconstruct,False,1,507,507,507:+,1463.4585628563148,-3536.5414371436855,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0506,cannot_reconstruct,False,1,508,508,508:+,1034.2750195295885,-3965.7249804704115,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0507,cannot_reconstruct,False,1,509,509,509:+,1031.106330167762,-3968.8936698322377,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0508,cannot_reconstruct,False,1,510,510,510:+,1571.8276675395848,-3428.1723324604154,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0509,cannot_reconstruct,False,1,511,511,511:+,1065.530295076317,-3934.469704923683,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0510,cannot_reconstruct,False,1,512,512,512:+,2091.0662606991473,-2908.9337393008527,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0511,cannot_reconstruct,False,1,513,513,513:+,1308.6446412901114,-3691.3553587098886,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0512,cannot_reconstruct,False,1,514,514,514:+,963.4633560578999,-4036.5366439421,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0513,cannot_reconstruct,False,1,515,515,515:+,1261.8822665031953,-3738.1177334968047,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0514,cannot_reconstruct,False,1,516,516,516:+,911.2920160898221,-4088.707983910178,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0515,cannot_reconstruct,False,1,517,517,517:+,1274.208913341847,-3725.7910866581533,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0516,cannot_reconstruct,False,1,518,518,518:+,806.4815315175736,-4193.518468482426,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0517,cannot_reconstruct,False,1,519,519,519:+,907.5096941216952,-4092.4903058783048,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0518,cannot_reconstruct,False,1,520,520,520:+,584.9863271552862,-4415.013672844714,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0519,cannot_reconstruct,False,1,521,521,521:+,911.9697972725472,-4088.030202727453,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0520,cannot_reconstruct,False,1,522,522,522:+,1549.9560399432416,-3450.0439600567584,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0521,cannot_reconstruct,False,1,523,523,523:+,1334.3157331742616,-3665.6842668257386,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0522,cannot_reconstruct,False,1,524,524,524:+,1136.354228690524,-3863.645771309476,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0523,cannot_reconstruct,False,1,525,525,525:+,679.3351347660835,-4320.664865233916,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0524,cannot_reconstruct,False,1,526,526,526:+,2784.275127449994,-2215.724872550006,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0525,cannot_reconstruct,False,1,527,527,527:+,657.818778121276,-4342.181221878724,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0526,cannot_reconstruct,False,1,528,528,528:+,616.1163991037306,-4383.88360089627,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0527,cannot_reconstruct,False,1,529,529,529:+,749.3383151309848,-4250.6616848690155,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0528,cannot_reconstruct,False,1,530,530,530:+,608.784304055118,-4391.215695944882,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0529,cannot_reconstruct,False,1,531,531,531:+,1722.1376649752563,-3277.8623350247435,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0530,cannot_reconstruct,False,1,532,532,532:+,831.3400446949393,-4168.659955305061,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0531,cannot_reconstruct,False,1,533,533,533:+,1587.2821123753622,-3412.717887624638,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0532,cannot_reconstruct,False,1,534,534,534:+,914.3728724570187,-4085.6271275429813,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0533,cannot_reconstruct,False,1,535,535,535:+,1184.477710304743,-3815.5222896952573,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0534,cannot_reconstruct,False,1,536,536,536:+,525.6973820490682,-4474.302617950932,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0535,cannot_reconstruct,False,1,537,537,537:+,577.2036780348648,-4422.796321965136,0,0,0,0,0,0,
组3,full_cube_periodic,组3_full_cube_periodic_P0001,cannot_reconstruct,False,1,3,3,3:+,4874.807153360126,-125.192846639874,0,0,0,0,0,0,X-:1
组3,full_cube_periodic,组3_full_cube_periodic_P0002,unique,True,2,4;507,4->507,4:-;507:-,4999.999999999994,-6.366462912410498e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0003,cannot_reconstruct,False,1,5,5,5:+,1779.052636984073,-3220.9473630159273,0,0,0,0,0,0,X-:1;Y-:1
组3,full_cube_periodic,组3_full_cube_periodic_P0004,unique,True,3,6;422;490,6->490->422,6:-;490:-;422:-,4999.999999999993,-7.275957614183426e-12,2,1,1,0,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0005,unique,True,2,7;537,7->537,7:-;537:-,5000.0,0.0,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0006,unique,True,2,8;487,8->487,8:-;487:-,4999.999999999999,-9.094947017729282e-13,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0007,unique,True,2,9;454,9->454,9:-;454:-,4999.999999999998,-1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0008,unique,True,2,10;452,10->452,10:-;452:-,5000.000000000001,9.094947017729282e-13,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0009,unique,True,3,11;505;534,11->534->505,11:-;534:-;505:-,4999.999999999998,-1.8189894035458565e-12,2,1,1,0,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0010,unique,True,2,12;527,12->527,12:-;527:-,5000.000000000002,1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0011,unique,True,3,13;101;526,101->13->526,101:-;13:-;526:-,5000.000000000003,2.7284841053187847e-12,2,1,1,0,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0012,unique,True,3,14;442;472,14->472->442,14:-;472:-;442:-,5000.000000000004,3.637978807091713e-12,2,1,0,1,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0013,cannot_reconstruct,False,1,15,15,15:+,4528.159142474385,-471.8408575256153,0,0,0,0,0,0,X-:1
组3,full_cube_periodic,组3_full_cube_periodic_P0014,unique,True,2,16;492,16->492,16:-;492:-,4999.999999999999,-9.094947017729282e-13,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0015,unique,True,2,17;395,17->395,17:-;395:-,5000.000000000002,1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0016,unique,True,2,18;458,18->458,18:-;458:-,4999.999999999996,-3.637978807091713e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0017,unique,True,2,19;400,19->400,19:-;400:-,5000.000000000002,1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0018,unique,True,2,20;464,20->464,20:-;464:-,5000.0,0.0,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0019,unique,True,3,21;476;488,21->488->476,21:-;488:-;476:-,4999.999999999997,-2.7284841053187847e-12,2,1,1,0,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0020,unique,True,2,22;445,22->445,22:-;445:-,4999.999999999999,-9.094947017729282e-13,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0021,unique,True,2,23;479,23->479,23:-;479:-,5000.000000000001,9.094947017729282e-13,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0022,unique,True,2,24;482,24->482,24:-;482:-,5000.0,0.0,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0023,unique,True,2,25;522,25->522,25:-;522:-,4999.999999999996,-3.637978807091713e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0024,unique,True,2,26;535,26->535,26:-;535:-,5000.000000000003,2.7284841053187847e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0025,unique,True,2,27;523,27->523,27:-;523:-,5000.000000000002,1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0026,unique,True,2,28;536,28->536,28:-;536:-,5000.000000000005,4.547473508864641e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0027,unique,True,2,29;466,29->466,29:-;466:-,5000.000000000002,1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0028,unique,True,2,30;514,30->514,30:-;514:-,4999.999999999995,-4.547473508864641e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0029,unique,True,2,31;506,31->506,31:-;506:-,4999.9999999999945,-5.4569682106375694e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0030,unique,True,2,32;383,32->383,32:-;383:-,4999.999999999998,-1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0031,unique,True,2,33;531,33->531,33:-;531:-,5000.000000000003,2.7284841053187847e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0032,unique,True,2,34;511,34->511,34:-;511:-,4999.999999999998,-1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0033,unique,True,2,35;493,35->493,35:-;493:-,5000.0000000000055,5.4569682106375694e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0034,unique,True,2,36;508,36->508,36:-;508:-,5000.000000000007,7.275957614183426e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0035,unique,True,2,37;484,37->484,37:-;484:-,5000.000000000001,9.094947017729282e-13,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0036,unique,True,2,38;532,38->532,38:-;532:-,5000.000000000001,9.094947017729282e-13,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0037,unique,True,3,39;144;473,144->39->473,144:-;39:-;473:-,4999.999999999997,-2.7284841053187847e-12,2,1,0,1,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0038,unique,True,2,40;430,40->430,40:-;430:-,4999.999999999992,-8.185452315956354e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0039,unique,True,3,41;135;530,135->41->530,135:-;41:-;530:-,4999.999999999993,-7.275957614183426e-12,2,1,0,1,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0040,unique,True,2,42;456,42->456,42:-;456:-,5000.000000000002,1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0041,unique,True,2,43;518,43->518,43:-;518:-,4999.999999999998,-1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0042,unique,True,2,44;405,44->405,44:-;405:-,5000.0,0.0,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0043,unique,True,2,45;421,45->421,45:-;421:-,5000.0,0.0,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0044,unique,True,3,46;428;447,46->447->428,46:-;447:-;428:-,4999.999999999999,-9.094947017729282e-13,2,1,0,1,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0045,unique,True,2,47;468,47->468,47:-;468:-,4999.999999999998,-1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0046,unique,True,2,48;404,48->404,48:-;404:-,4999.999999999999,-9.094947017729282e-13,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0047,unique,True,2,49;418,49->418,49:-;418:-,4999.999999999998,-1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0048,unique,True,3,50;171;483,171->50->483,171:-;50:-;483:-,4999.999999999999,-9.094947017729282e-13,2,1,0,1,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0049,cannot_reconstruct,False,1,51,51,51:+,4990.28278053823,-9.717219461769673,0,0,0,0,0,0,X-:1
组3,full_cube_periodic,组3_full_cube_periodic_P0050,unique,True,2,52;500,52->500,52:-;500:-,4999.9999999999945,-5.4569682106375694e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0051,unique,True,2,53;474,53->474,53:-;474:-,5000.000000000003,2.7284841053187847e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0052,cannot_reconstruct,False,1,54,54,54:+,4658.088761177963,-341.9112388220374,0,0,0,0,0,0,X-:1
组3,full_cube_periodic,组3_full_cube_periodic_P0053,unique,True,2,55;502,55->502,55:-;502:-,5000.000000000005,4.547473508864641e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0054,unique,True,2,56;449,56->449,56:-;449:-,4999.9999999999945,-5.4569682106375694e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0055,unique,True,2,57;481,57->481,57:-;481:-,4999.999999999994,-6.366462912410498e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0056,unique,True,3,58;112;437,112->58->437,112:-;58:-;437:-,5000.000000000003,2.7284841053187847e-12,2,1,0,1,0,2,
组3,full_cube_periodic,组3_full_cube_periodic_P0057,unique,True,2,59;504,59->504,59:-;504:-,5000.0,0.0,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0058,unique,True,2,60;431,60->431,60:-;431:-,5000.000000000006,6.366462912410498e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0059,unique,True,2,61;501,61->501,61:-;501:-,5000.0,0.0,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0060,unique,True,2,62;533,62->533,62:-;533:-,4999.999999999997,-2.7284841053187847e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0061,unique,True,2,63;509,63->509,63:-;509:-,4999.999999999994,-6.366462912410498e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0062,unique,True,2,64;463,64->463,64:-;463:-,4999.999999999996,-3.637978807091713e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0063,cannot_reconstruct,False,1,65,65,65:+,4993.537514137639,-6.4624858623610635,0,0,0,0,0,0,X-:1
组3,full_cube_periodic,组3_full_cube_periodic_P0064,cannot_reconstruct,False,1,66,66,66:+,4041.1373501089392,-958.8626498910608,0,0,0,0,0,0,X-:1
组3,full_cube_periodic,组3_full_cube_periodic_P0065,unique,True,2,67;499,67->499,67:-;499:-,5000.0000000000055,5.4569682106375694e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0066,unique,True,2,68;446,68->446,68:-;446:-,5000.0,0.0,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0067,cannot_reconstruct,False,1,69,69,69:+,4794.642353041769,-205.35764695823127,0,0,0,0,0,0,X-:1
组3,full_cube_periodic,组3_full_cube_periodic_P0068,unique,True,2,70;519,70->519,70:-;519:-,5000.000000000002,1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0069,unique,True,2,71;376,71->376,71:-;376:-,4999.999999999998,-1.8189894035458565e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0070,unique,True,2,72;524,72->524,72:-;524:-,4999.9999999999945,-5.4569682106375694e-12,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0071,unique,True,2,73;480,73->480,73:-;480:-,5000.0,0.0,1,1,0,0,0,1,
组3,full_cube_periodic,组3_full_cube_periodic_P0072,unique,True,2,74;491,74->491,74:-;491:-,4999.999999999999,-9.094947017729282e-13,1,1,0,0,0,1,
